user_id,home_country,avg_txn_amount,preferred_channel,account_age_days
U101133,GB,93.54,UPI_WALLET,2495
U101134,RU,232.46,UPI_WALLET,1492
U101135,IN,137.28,CARD_PRESENT,2333
U101136,IN,84.96,CARD_PRESENT,984
U101137,IN,199.76,CARD_PRESENT,2456
U101138,IN,71.17,CARD_PRESENT,1342
U101139,US,244.23,CARD_PRESENT,360
U101140,IN,50.09,CARD_PRESENT,907
U101141,AE,91.26,UPI_WALLET,1230
U101142,AE,17.25,UPI_WALLET,168
U101143,AE,167.62,UPI_WALLET,2239
U101144,IN,103.89,CARD_NOT_PRESENT,598
U101145,IN,244.64,UPI_WALLET,1688
U101146,GB,78.89,UPI_WALLET,2300
U101147,AE,31.0,UPI_WALLET,1087
U101148,IN,126.16,UPI_WALLET,1523
U101149,SG,63.98,UPI_WALLET,1292
U101150,IN,152.7,UPI_WALLET,1910
U101151,SG,50.87,CARD_NOT_PRESENT,97
U101152,IN,218.0,CARD_PRESENT,899
U101153,IN,98.24,CARD_PRESENT,1529
U101154,IN,85.19,CARD_NOT_PRESENT,229
U101155,IN,209.02,CARD_PRESENT,2149
U101156,IN,169.19,CARD_PRESENT,1580
U101157,IN,56.11,CARD_PRESENT,7
U101158,IN,166.12,CARD_PRESENT,31
U101159,GB,145.03,WIRE_TRANSFER,400
U101160,IN,88.49,CARD_NOT_PRESENT,1660
U101161,US,157.74,CARD_PRESENT,1295
U101162,AE,217.39,CARD_NOT_PRESENT,1206
U101163,IN,90.27,CARD_PRESENT,1402
U101164,IN,90.48,UPI_WALLET,1237
U101165,SG,87.17,CARD_NOT_PRESENT,859
U101166,AE,54.48,CARD_PRESENT,19
U101167,IN,89.63,CARD_NOT_PRESENT,70
U101168,AE,83.01,CARD_PRESENT,1722
U101169,IN,79.74,UPI_WALLET,1859
U101170,IN,78.92,WIRE_TRANSFER,600
U101171,GB,40.02,WIRE_TRANSFER,608
U101172,IN,179.97,CARD_PRESENT,1020
U101173,GB,62.59,UPI_WALLET,1611
U101174,IN,225.01,UPI_WALLET,1484
U101175,GB,46.71,UPI_WALLET,1398
U101176,IN,257.13,CARD_PRESENT,92
U101177,IN,73.6,CARD_NOT_PRESENT,1077
U101178,IN,167.4,CARD_PRESENT,1881
U101179,IN,103.23,CARD_PRESENT,1476
U101180,GB,35.95,UPI_WALLET,2017
U101181,IN,37.43,CARD_NOT_PRESENT,1737
U101182,IN,58.92,CARD_PRESENT,2249
U101183,IN,70.72,UPI_WALLET,1431
U101184,IN,92.21,CARD_NOT_PRESENT,1423
U101185,AE,118.22,WIRE_TRANSFER,1394
U101186,IN,84.22,UPI_WALLET,662
U101187,BR,114.12,UPI_WALLET,1090
U101188,IN,126.52,UPI_WALLET,422
U101189,US,81.68,CARD_PRESENT,1075
U101190,IN,143.51,CARD_PRESENT,375
U101191,IN,164.33,WIRE_TRANSFER,1227
U101192,SG,128.62,CARD_PRESENT,2385
U101193,RU,133.37,CARD_NOT_PRESENT,1130
U101194,SG,107.55,CARD_NOT_PRESENT,1846
U101195,IN,189.88,CARD_PRESENT,1098
U101196,IN,93.65,CARD_PRESENT,2264
U101197,US,59.68,CARD_NOT_PRESENT,526
U101198,IN,95.52,CARD_NOT_PRESENT,2085
U101199,GB,36.43,UPI_WALLET,1812
U101200,US,33.16,CARD_PRESENT,2222
U101201,US,164.83,CARD_NOT_PRESENT,333
U101202,AE,227.28,CARD_PRESENT,2237
U101203,GB,75.2,CARD_NOT_PRESENT,2271
U101204,IN,165.82,CARD_PRESENT,740
U101205,IN,20.57,CARD_PRESENT,1562
U101206,US,128.88,UPI_WALLET,1467
U101207,IN,93.9,CARD_PRESENT,123
U101208,IN,250.44,UPI_WALLET,1313
U101209,IN,85.25,CARD_PRESENT,1647
U101210,GB,44.18,CARD_PRESENT,513
U101211,AE,29.74,CARD_PRESENT,904
U101212,US,95.47,UPI_WALLET,1463
U101213,IN,107.41,CARD_NOT_PRESENT,2324
U101214,IN,81.74,CARD_PRESENT,152
U101215,IN,168.16,CARD_NOT_PRESENT,2340
U101216,IN,212.21,CARD_NOT_PRESENT,2040
U101217,US,74.63,UPI_WALLET,2114
U101218,US,23.59,WIRE_TRANSFER,120
U101219,IN,114.55,CARD_NOT_PRESENT,1420
U101220,IN,192.26,CARD_NOT_PRESENT,922
U101221,IN,74.86,CARD_PRESENT,2298
U101222,SG,133.36,WIRE_TRANSFER,1852
U101223,US,41.81,CARD_NOT_PRESENT,1624
U101224,IN,112.74,CARD_PRESENT,70
U101225,SG,134.93,WIRE_TRANSFER,2187
U101226,IN,114.82,WIRE_TRANSFER,1224
U101227,IN,291.42,CARD_NOT_PRESENT,400
U101228,NG,225.58,CARD_PRESENT,2185
U101229,IN,149.03,UPI_WALLET,2260
U101230,IN,181.08,UPI_WALLET,1242
U101231,US,112.23,CARD_NOT_PRESENT,1654
U101232,IN,91.15,CARD_PRESENT,1526
U101233,US,69.45,CARD_PRESENT,758
U101234,IN,41.15,CARD_PRESENT,1871
U101235,IN,232.07,CARD_PRESENT,2494
U101236,IN,298.43,UPI_WALLET,2335
U101237,IN,97.01,CARD_PRESENT,1717
U101238,IN,98.12,CARD_NOT_PRESENT,901
U101239,IN,138.54,UPI_WALLET,2271
U101240,SG,85.51,CARD_NOT_PRESENT,2318
U101241,IN,45.12,CARD_PRESENT,14
U101242,IN,35.61,WIRE_TRANSFER,846
U101243,IN,291.98,CARD_PRESENT,1381
U101244,IN,26.28,UPI_WALLET,1445
U101245,IN,117.67,CARD_PRESENT,1781
U101246,US,28.99,CARD_NOT_PRESENT,1284
U101247,IN,88.39,CARD_NOT_PRESENT,35
U101248,SG,74.37,CARD_NOT_PRESENT,415
U101249,NG,32.7,CARD_NOT_PRESENT,1906
U101250,IN,141.64,CARD_PRESENT,1733
U101251,IN,42.82,CARD_NOT_PRESENT,1628
U101252,IN,29.47,CARD_PRESENT,1102
U101253,US,151.68,UPI_WALLET,687
U101254,IN,74.6,CARD_NOT_PRESENT,770
U101255,SG,55.11,CARD_NOT_PRESENT,1722
U101256,GB,157.62,CARD_PRESENT,1261
U101257,AE,41.22,CARD_NOT_PRESENT,328
U101258,IN,24.09,CARD_NOT_PRESENT,999
U101259,BR,203.46,CARD_PRESENT,2060
U101260,IN,267.11,UPI_WALLET,1498
U101261,IN,86.81,CARD_PRESENT,2165
U101262,IN,8.54,CARD_PRESENT,1272
U101263,NG,86.02,UPI_WALLET,1214
U101264,US,163.36,CARD_PRESENT,2373
U101265,AE,190.85,CARD_PRESENT,1269
U101266,IN,44.76,UPI_WALLET,338
U101267,RU,77.14,UPI_WALLET,1005
U101268,IN,111.73,CARD_PRESENT,1619
U101269,IN,157.43,CARD_PRESENT,863
U101270,RU,146.97,CARD_NOT_PRESENT,1026
U101271,IN,132.26,CARD_NOT_PRESENT,2182
U101272,IN,190.54,CARD_NOT_PRESENT,1088
U101273,US,91.06,CARD_NOT_PRESENT,762
U101274,IN,233.38,UPI_WALLET,270
U101275,IN,64.09,WIRE_TRANSFER,1007
U101276,IN,148.45,CARD_PRESENT,1916
U101277,IN,70.72,CARD_PRESENT,750
U101278,SG,87.67,CARD_PRESENT,1177
U101279,US,97.19,CARD_PRESENT,1642
U101280,IN,67.97,CARD_NOT_PRESENT,2319
U101281,IN,195.77,UPI_WALLET,2035
U101282,IN,73.13,CARD_PRESENT,716
U101283,US,93.88,CARD_PRESENT,411
U101284,NG,137.52,CARD_NOT_PRESENT,1677
U101285,NG,370.63,WIRE_TRANSFER,637
U101286,IN,140.75,CARD_PRESENT,981
U101287,IN,99.47,UPI_WALLET,261
U101288,IN,21.03,UPI_WALLET,1936
U101289,US,86.1,CARD_NOT_PRESENT,401
U101290,IN,59.78,CARD_NOT_PRESENT,952
U101291,US,76.44,CARD_NOT_PRESENT,1017
U101292,US,69.7,CARD_PRESENT,107
U101293,IN,136.64,CARD_NOT_PRESENT,1939
U101294,IN,84.87,CARD_PRESENT,1546
U101295,IN,50.08,UPI_WALLET,1354
U101296,IN,167.7,UPI_WALLET,445
U101297,IN,38.07,CARD_PRESENT,134
U101298,GB,96.47,CARD_NOT_PRESENT,140
U101299,IN,86.52,CARD_PRESENT,1563
U101300,IN,119.91,CARD_PRESENT,1869
U101301,US,191.79,UPI_WALLET,1988
U101302,GB,405.54,CARD_PRESENT,2001
U101303,IN,99.43,UPI_WALLET,984
U101304,AE,59.1,CARD_PRESENT,4
U101305,NG,55.14,UPI_WALLET,613
U101306,US,54.96,CARD_NOT_PRESENT,1967
U101307,US,117.07,CARD_NOT_PRESENT,1910
U101308,IN,17.49,UPI_WALLET,1269
U101309,NG,36.37,CARD_NOT_PRESENT,60
U101310,IN,117.14,CARD_PRESENT,1942
U101311,NG,172.99,UPI_WALLET,2039
U101312,US,173.64,CARD_PRESENT,568
U101313,IN,102.56,CARD_PRESENT,2010
U101314,IN,159.15,CARD_NOT_PRESENT,1599
U101315,US,193.89,CARD_NOT_PRESENT,2220
U101316,US,72.38,CARD_NOT_PRESENT,1566
U101317,IN,181.67,UPI_WALLET,224
U101318,GB,27.67,CARD_NOT_PRESENT,1617
U101319,SG,35.6,CARD_PRESENT,270
U101320,IN,75.4,CARD_PRESENT,647
U101321,IN,25.0,CARD_PRESENT,2182
U101322,IN,138.08,UPI_WALLET,2420
U101323,AE,65.07,CARD_PRESENT,1188
U101324,IN,87.14,CARD_NOT_PRESENT,728
U101325,SG,89.34,CARD_NOT_PRESENT,981
U101326,IN,74.1,UPI_WALLET,606
U101327,US,54.71,CARD_PRESENT,1433
U101328,IN,133.84,CARD_PRESENT,1053
U101329,IN,64.1,WIRE_TRANSFER,147
U101330,GB,88.54,CARD_NOT_PRESENT,1525
U101331,IN,120.69,CARD_NOT_PRESENT,1609
U101332,IN,192.88,UPI_WALLET,1667
U101333,RU,183.43,WIRE_TRANSFER,2362
U101334,RU,68.17,CARD_PRESENT,1760
U101335,SG,52.68,WIRE_TRANSFER,1689
U101336,IN,217.66,CARD_PRESENT,529
U101337,US,63.86,WIRE_TRANSFER,1161
U101338,SG,130.39,CARD_PRESENT,1086
U101339,IN,23.96,CARD_PRESENT,2402
U101340,IN,17.12,CARD_PRESENT,1186
U101341,AE,99.36,UPI_WALLET,1721
U101342,IN,80.58,WIRE_TRANSFER,1352
U101343,US,152.36,CARD_PRESENT,143
U101344,BR,55.17,CARD_PRESENT,2339
U101345,US,114.83,CARD_PRESENT,1675
U101346,IN,147.21,CARD_PRESENT,576
U101347,IN,56.77,UPI_WALLET,150
U101348,IN,75.34,CARD_PRESENT,2342
U101349,IN,41.02,WIRE_TRANSFER,768
U101350,AE,155.86,WIRE_TRANSFER,43
U101351,AE,134.95,CARD_PRESENT,1539
U101352,IN,141.48,CARD_NOT_PRESENT,41
U101353,IN,80.36,WIRE_TRANSFER,539
U101354,SG,133.47,UPI_WALLET,2233
U101355,IN,85.3,UPI_WALLET,96
U101356,IN,240.87,CARD_PRESENT,1880
U101357,IN,94.11,CARD_PRESENT,1545
U101358,US,176.82,UPI_WALLET,765
U101359,IN,80.67,CARD_NOT_PRESENT,715
U101360,US,209.92,UPI_WALLET,1187
U101361,IN,52.58,UPI_WALLET,1332
U101362,US,124.39,CARD_NOT_PRESENT,2225
U101363,IN,60.24,CARD_PRESENT,653
U101364,IN,111.61,CARD_NOT_PRESENT,1476
U101365,IN,64.08,UPI_WALLET,1716
U101366,IN,93.86,CARD_PRESENT,32
U101367,IN,70.74,CARD_PRESENT,2239
U101368,IN,143.89,WIRE_TRANSFER,2479
U101369,IN,127.77,UPI_WALLET,217
U101370,IN,58.74,CARD_NOT_PRESENT,655
U101371,NG,57.55,UPI_WALLET,1966
U101372,IN,49.34,CARD_NOT_PRESENT,2023
U101373,AE,42.53,WIRE_TRANSFER,391
U101374,RU,150.12,UPI_WALLET,2293
U101375,IN,47.33,CARD_PRESENT,824
U101376,US,117.79,CARD_NOT_PRESENT,734
U101377,SG,66.58,CARD_PRESENT,894
U101378,US,173.61,UPI_WALLET,1679
U101379,IN,277.24,CARD_NOT_PRESENT,516
U101380,IN,8.29,CARD_NOT_PRESENT,1357
U101381,IN,52.1,WIRE_TRANSFER,189
U101382,IN,65.81,CARD_NOT_PRESENT,368
U101383,BR,82.27,UPI_WALLET,1921
U101384,RU,78.85,UPI_WALLET,959
U101385,IN,35.22,CARD_NOT_PRESENT,1984
U101386,GB,280.74,CARD_PRESENT,1844
U101387,IN,80.84,UPI_WALLET,2492
U101388,SG,127.4,CARD_NOT_PRESENT,344
U101389,IN,129.94,CARD_PRESENT,2336
U101390,NG,29.4,UPI_WALLET,2230
U101391,AE,73.56,CARD_NOT_PRESENT,1087
U101392,IN,150.12,CARD_PRESENT,339
U101393,IN,218.32,UPI_WALLET,334
U101394,AE,74.64,CARD_PRESENT,1277
U101395,IN,33.74,CARD_NOT_PRESENT,27
U101396,IN,61.94,CARD_NOT_PRESENT,240
U101397,NG,72.44,CARD_PRESENT,1329
U101398,US,70.55,CARD_NOT_PRESENT,1408
U101399,IN,49.38,CARD_PRESENT,2151
U101400,IN,31.03,CARD_PRESENT,2436
U101401,IN,40.72,UPI_WALLET,670
U101402,RU,62.32,CARD_PRESENT,826
U101403,IN,148.53,WIRE_TRANSFER,498
U101404,IN,185.51,CARD_NOT_PRESENT,562
U101405,IN,100.85,CARD_PRESENT,1097
U101406,RU,41.6,WIRE_TRANSFER,2482
U101407,IN,64.87,CARD_NOT_PRESENT,2233
U101408,SG,17.76,CARD_NOT_PRESENT,2282
U101409,GB,220.93,UPI_WALLET,1129
U101410,AE,57.91,UPI_WALLET,1643
U101411,RU,120.56,CARD_PRESENT,1807
U101412,AE,177.41,CARD_PRESENT,608
U101413,NG,259.39,WIRE_TRANSFER,1156
U101414,IN,159.04,CARD_PRESENT,1375
U101415,AE,70.25,UPI_WALLET,933
U101416,IN,131.21,CARD_NOT_PRESENT,1183
U101417,IN,253.49,CARD_NOT_PRESENT,1102
U101418,SG,57.52,UPI_WALLET,153
U101419,RU,29.83,WIRE_TRANSFER,1921
U101420,GB,49.67,CARD_PRESENT,2251
U101421,IN,125.59,CARD_NOT_PRESENT,1886
U101422,IN,71.51,UPI_WALLET,2334
U101423,IN,88.05,CARD_PRESENT,1079
U101424,IN,139.47,UPI_WALLET,140
U101425,IN,48.86,CARD_NOT_PRESENT,669
U101426,IN,85.13,CARD_PRESENT,2135
U101427,IN,64.07,UPI_WALLET,348
U101428,GB,247.2,WIRE_TRANSFER,1368
U101429,IN,155.89,CARD_PRESENT,4
U101430,NG,71.86,UPI_WALLET,810
U101431,US,69.07,CARD_PRESENT,284
U101432,IN,264.69,CARD_PRESENT,284
U101433,IN,251.38,CARD_PRESENT,412
U101434,IN,125.06,UPI_WALLET,1346
U101435,RU,90.84,CARD_PRESENT,1725
U101436,IN,35.72,CARD_PRESENT,721
U101437,IN,49.99,UPI_WALLET,2044
U101438,NG,33.67,CARD_NOT_PRESENT,980
U101439,RU,181.89,CARD_PRESENT,1842
U101440,IN,36.15,CARD_PRESENT,1324
U101441,IN,68.45,UPI_WALLET,1808
U101442,IN,20.56,CARD_NOT_PRESENT,2446
U101443,IN,27.55,UPI_WALLET,2485
U101444,IN,143.58,CARD_PRESENT,1468
U101445,US,112.82,CARD_NOT_PRESENT,2406
U101446,NG,93.07,UPI_WALLET,1753
U101447,IN,69.34,CARD_PRESENT,672
U101448,US,24.83,CARD_PRESENT,2338
U101449,IN,62.94,CARD_NOT_PRESENT,363
U101450,AE,81.65,CARD_PRESENT,1171
U101451,US,137.38,CARD_PRESENT,384
U101452,SG,175.6,WIRE_TRANSFER,1961
U101453,NG,146.48,CARD_NOT_PRESENT,2239
U101454,IN,112.38,CARD_NOT_PRESENT,2047
U101455,IN,92.11,CARD_PRESENT,256
U101456,IN,105.16,CARD_NOT_PRESENT,677
U101457,IN,59.97,CARD_NOT_PRESENT,851
U101458,NG,97.51,WIRE_TRANSFER,289
U101459,IN,81.33,CARD_NOT_PRESENT,1326
U101460,GB,331.5,UPI_WALLET,86
U101461,IN,106.93,CARD_PRESENT,1534
U101462,IN,16.62,CARD_NOT_PRESENT,1437
U101463,IN,66.76,WIRE_TRANSFER,1489
U101464,US,75.28,CARD_NOT_PRESENT,2282
U101465,US,159.25,UPI_WALLET,1966
U101466,IN,116.04,UPI_WALLET,649
U101467,IN,112.23,WIRE_TRANSFER,1429
U101468,GB,205.96,CARD_PRESENT,2006
U101469,IN,252.11,CARD_PRESENT,2127
U101470,NG,143.45,CARD_NOT_PRESENT,1608
U101471,IN,70.42,WIRE_TRANSFER,212
U101472,IN,71.92,CARD_NOT_PRESENT,1087
U101473,IN,189.61,CARD_PRESENT,2147
U101474,IN,71.76,CARD_NOT_PRESENT,185
U101475,IN,87.93,CARD_PRESENT,1475
U101476,IN,65.75,CARD_PRESENT,1352
U101477,BR,41.05,CARD_PRESENT,558
U101478,IN,315.62,CARD_PRESENT,860
U101479,IN,88.33,UPI_WALLET,2444
U101480,IN,224.46,CARD_PRESENT,1489
U101481,IN,72.45,CARD_PRESENT,2349
U101482,US,57.89,CARD_NOT_PRESENT,1178
U101483,IN,135.73,CARD_PRESENT,2114
U101484,US,175.13,CARD_NOT_PRESENT,1549
U101485,IN,182.29,CARD_PRESENT,2279
U101486,BR,80.9,CARD_PRESENT,817
U101487,IN,144.9,UPI_WALLET,955
U101488,SG,62.5,CARD_PRESENT,102
U101489,IN,96.68,CARD_PRESENT,570
U101490,IN,75.59,CARD_PRESENT,347
U101491,AE,67.82,CARD_PRESENT,458
U101492,US,99.39,CARD_PRESENT,771
U101493,AE,40.24,CARD_PRESENT,2184
U101494,IN,166.14,CARD_PRESENT,946
U101495,US,68.02,CARD_PRESENT,2066
U101496,SG,161.19,UPI_WALLET,2036
U101497,US,46.82,CARD_PRESENT,2452
U101498,IN,67.85,CARD_PRESENT,1272
U101499,US,40.13,CARD_NOT_PRESENT,2120
U101500,US,39.0,CARD_PRESENT,1049
U101501,RU,51.51,UPI_WALLET,1581
U101502,IN,47.36,CARD_PRESENT,2027
U101503,IN,40.39,CARD_NOT_PRESENT,356
U101504,AE,92.29,WIRE_TRANSFER,144
U101505,IN,134.03,CARD_PRESENT,412
U101506,GB,138.55,CARD_PRESENT,1803
U101507,IN,23.36,CARD_NOT_PRESENT,1184
U101508,IN,75.26,WIRE_TRANSFER,700
U101509,GB,70.16,CARD_NOT_PRESENT,1919
U101510,IN,208.26,CARD_NOT_PRESENT,38
U101511,IN,77.28,CARD_PRESENT,434
U101512,US,87.16,CARD_NOT_PRESENT,1175
U101513,GB,30.37,CARD_PRESENT,2288
U101514,SG,50.52,CARD_NOT_PRESENT,1872
U101515,IN,28.94,CARD_PRESENT,1709
U101516,IN,96.31,CARD_NOT_PRESENT,1777
U101517,RU,212.4,CARD_PRESENT,781
U101518,IN,51.81,UPI_WALLET,1120
U101519,IN,77.71,UPI_WALLET,2214
U101520,IN,47.58,UPI_WALLET,1824
U101521,IN,59.02,WIRE_TRANSFER,1496
U101522,SG,97.66,CARD_NOT_PRESENT,208
U101523,GB,275.71,UPI_WALLET,1833
U101524,GB,205.89,CARD_PRESENT,914
U101525,IN,244.08,WIRE_TRANSFER,964
U101526,IN,162.1,CARD_NOT_PRESENT,1685
U101527,IN,77.0,CARD_NOT_PRESENT,984
U101528,IN,69.89,CARD_NOT_PRESENT,1432
U101529,IN,52.04,UPI_WALLET,32
U101530,IN,11.47,UPI_WALLET,463
U101531,IN,76.16,UPI_WALLET,1345
U101532,US,214.28,CARD_NOT_PRESENT,2394
U101533,GB,212.77,CARD_NOT_PRESENT,1902
U101534,IN,339.41,WIRE_TRANSFER,1044
U101535,IN,102.53,CARD_NOT_PRESENT,2422
U101536,AE,35.69,CARD_NOT_PRESENT,689
U101537,GB,128.38,CARD_NOT_PRESENT,2230
U101538,AE,277.55,CARD_NOT_PRESENT,1009
U101539,IN,231.91,UPI_WALLET,218
U101540,AE,64.41,CARD_NOT_PRESENT,7
U101541,IN,38.3,UPI_WALLET,2451
U101542,IN,37.49,UPI_WALLET,1605
U101543,IN,54.48,CARD_NOT_PRESENT,374
U101544,IN,60.55,CARD_PRESENT,2479
U101545,IN,73.08,CARD_NOT_PRESENT,103
U101546,IN,139.49,CARD_NOT_PRESENT,837
U101547,GB,71.34,CARD_NOT_PRESENT,1872
U101548,IN,93.77,UPI_WALLET,134
U101549,IN,27.4,CARD_PRESENT,2264
U101550,IN,52.09,CARD_PRESENT,1695
U101551,IN,50.36,UPI_WALLET,2374
U101552,IN,23.92,WIRE_TRANSFER,2093
U101553,IN,70.1,CARD_NOT_PRESENT,2062
U101554,IN,27.55,CARD_PRESENT,569
U101555,GB,66.68,CARD_NOT_PRESENT,513
U101556,NG,98.69,CARD_NOT_PRESENT,606
U101557,IN,216.56,CARD_NOT_PRESENT,385
U101558,US,48.51,CARD_PRESENT,1661
U101559,SG,96.86,CARD_PRESENT,148
U101560,BR,57.23,UPI_WALLET,1071
U101561,US,26.38,CARD_NOT_PRESENT,1455
U101562,SG,218.12,UPI_WALLET,1347
U101563,SG,101.7,CARD_NOT_PRESENT,1218
U101564,AE,124.16,CARD_PRESENT,558
U101565,IN,240.45,CARD_NOT_PRESENT,274
U101566,IN,66.45,WIRE_TRANSFER,2470
U101567,IN,34.31,CARD_NOT_PRESENT,1162
U101568,IN,48.0,CARD_NOT_PRESENT,1487
U101569,IN,31.95,CARD_NOT_PRESENT,1418
U101570,IN,181.42,UPI_WALLET,922
U101571,US,284.22,CARD_NOT_PRESENT,1807
U101572,US,97.98,CARD_NOT_PRESENT,941
U101573,AE,142.02,UPI_WALLET,1036
U101574,IN,166.45,CARD_PRESENT,2008
U101575,IN,250.43,CARD_NOT_PRESENT,796
U101576,AE,276.94,CARD_NOT_PRESENT,1749
U101577,AE,19.71,WIRE_TRANSFER,1664
U101578,BR,58.41,UPI_WALLET,77
U101579,SG,90.66,CARD_PRESENT,1710
U101580,SG,53.38,UPI_WALLET,2003
U101581,IN,74.38,UPI_WALLET,676
U101582,IN,118.96,CARD_NOT_PRESENT,2286
U101583,IN,116.85,CARD_PRESENT,50
U101584,US,163.03,CARD_PRESENT,450
U101585,NG,92.04,CARD_NOT_PRESENT,2364
U101586,IN,12.36,CARD_NOT_PRESENT,2138
U101587,US,70.1,UPI_WALLET,1888
U101588,IN,111.44,CARD_PRESENT,1510
U101589,IN,170.45,CARD_NOT_PRESENT,503
U101590,IN,155.17,CARD_PRESENT,1223
U101591,IN,83.74,CARD_NOT_PRESENT,1414
U101592,NG,55.68,CARD_PRESENT,225
U101593,IN,86.44,CARD_NOT_PRESENT,1487
U101594,AE,22.16,CARD_PRESENT,223
U101595,US,59.67,CARD_NOT_PRESENT,315
U101596,IN,190.6,CARD_PRESENT,425
U101597,IN,86.26,UPI_WALLET,479
U101598,AE,114.58,CARD_PRESENT,206
U101599,IN,30.91,CARD_NOT_PRESENT,2391
U101600,NG,169.72,CARD_NOT_PRESENT,2006
U101601,IN,80.83,CARD_PRESENT,1270
U101602,US,112.03,CARD_PRESENT,922
U101603,AE,128.45,CARD_PRESENT,479
U101604,IN,165.78,CARD_NOT_PRESENT,2372
U101605,IN,100.97,WIRE_TRANSFER,1994
U101606,RU,82.14,CARD_PRESENT,1880
U101607,IN,36.45,UPI_WALLET,1176
U101608,IN,28.73,UPI_WALLET,69
U101609,IN,99.62,UPI_WALLET,1596
U101610,IN,112.51,CARD_NOT_PRESENT,1219
U101611,GB,124.92,WIRE_TRANSFER,744
U101612,GB,48.73,CARD_NOT_PRESENT,788
U101613,IN,60.07,UPI_WALLET,145
U101614,AE,98.43,CARD_PRESENT,2179
U101615,IN,65.57,UPI_WALLET,413
U101616,IN,356.75,WIRE_TRANSFER,2033
U101617,US,59.15,WIRE_TRANSFER,2432
U101618,BR,117.63,CARD_PRESENT,115
U101619,IN,152.19,UPI_WALLET,1559
U101620,IN,158.2,CARD_PRESENT,167
U101621,IN,64.76,UPI_WALLET,2077
U101622,AE,128.86,CARD_PRESENT,1268
U101623,IN,118.68,UPI_WALLET,54
U101624,IN,132.47,CARD_NOT_PRESENT,1931
U101625,GB,97.56,CARD_PRESENT,1913
U101626,IN,152.89,CARD_PRESENT,2312
U101627,IN,105.43,CARD_PRESENT,1212
U101628,IN,33.17,CARD_NOT_PRESENT,2332
U101629,IN,103.35,UPI_WALLET,1663
U101630,IN,111.52,UPI_WALLET,1315
U101631,SG,146.11,UPI_WALLET,896
U101632,US,99.7,UPI_WALLET,733
U101633,US,254.2,CARD_NOT_PRESENT,1552
U101634,BR,84.12,CARD_NOT_PRESENT,1849
U101635,IN,62.41,CARD_NOT_PRESENT,90
U101636,IN,206.28,CARD_PRESENT,1030
U101637,NG,82.56,CARD_NOT_PRESENT,114
U101638,IN,93.62,UPI_WALLET,992
U101639,GB,111.55,CARD_NOT_PRESENT,1997
U101640,GB,105.48,UPI_WALLET,1727
U101641,IN,131.79,CARD_PRESENT,312
U101642,IN,140.66,UPI_WALLET,1792
U101643,IN,58.49,CARD_PRESENT,35
U101644,IN,38.82,UPI_WALLET,31
U101645,IN,42.4,CARD_PRESENT,2281
U101646,IN,192.24,CARD_NOT_PRESENT,82
U101647,AE,77.96,CARD_NOT_PRESENT,664
U101648,SG,151.32,CARD_PRESENT,330
U101649,AE,143.11,CARD_NOT_PRESENT,1456
U101650,IN,93.61,CARD_PRESENT,1306
U101651,IN,48.2,CARD_NOT_PRESENT,2097
U101652,IN,145.34,WIRE_TRANSFER,2467
U101653,IN,91.47,CARD_PRESENT,1865
U101654,NG,36.98,CARD_NOT_PRESENT,1167
U101655,IN,65.96,UPI_WALLET,117
U101656,IN,26.93,CARD_NOT_PRESENT,2306
U101657,AE,68.17,UPI_WALLET,1402
U101658,IN,96.88,CARD_NOT_PRESENT,544
U101659,IN,85.03,CARD_NOT_PRESENT,1354
U101660,IN,78.25,CARD_PRESENT,980
U101661,US,96.21,CARD_PRESENT,875
U101662,AE,126.72,CARD_NOT_PRESENT,1133
U101663,IN,159.05,UPI_WALLET,1884
U101664,NG,172.72,CARD_PRESENT,410
U101665,SG,53.84,WIRE_TRANSFER,2410
U101666,AE,183.47,CARD_NOT_PRESENT,156
U101667,IN,91.57,CARD_NOT_PRESENT,368
U101668,IN,72.42,UPI_WALLET,1690
U101669,SG,43.37,UPI_WALLET,363
U101670,IN,11.62,CARD_NOT_PRESENT,1944
U101671,US,121.08,CARD_PRESENT,1837
U101672,GB,118.08,CARD_PRESENT,1075
U101673,IN,61.79,CARD_PRESENT,1136
U101674,AE,63.09,UPI_WALLET,2499
U101675,NG,82.93,CARD_PRESENT,1988
U101676,GB,71.56,UPI_WALLET,1580
U101677,IN,52.08,CARD_PRESENT,353
U101678,SG,39.87,CARD_NOT_PRESENT,1474
U101679,IN,184.76,CARD_NOT_PRESENT,100
U101680,GB,65.72,CARD_NOT_PRESENT,630
U101681,AE,117.65,CARD_NOT_PRESENT,1745
U101682,GB,132.85,WIRE_TRANSFER,1019
U101683,IN,121.47,UPI_WALLET,2486
U101684,IN,137.47,UPI_WALLET,2348
U101685,IN,120.59,CARD_PRESENT,237
U101686,IN,57.7,WIRE_TRANSFER,2208
U101687,IN,74.37,UPI_WALLET,2160
U101688,US,181.66,UPI_WALLET,266
U101689,IN,64.39,CARD_NOT_PRESENT,963
U101690,AE,91.66,CARD_PRESENT,2371
U101691,NG,127.08,UPI_WALLET,42
U101692,IN,223.69,CARD_NOT_PRESENT,147
U101693,GB,171.62,CARD_PRESENT,1275
U101694,US,46.79,CARD_NOT_PRESENT,2382
U101695,IN,115.23,CARD_NOT_PRESENT,697
U101696,IN,106.74,CARD_PRESENT,1932
U101697,AE,74.82,UPI_WALLET,1733
U101698,RU,93.46,CARD_NOT_PRESENT,365
